trip count,tripduration,start date,start time,stop date,stop time,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1,269,1/25/20,10:02:32 PM,1/25/20,10:07:02 PM,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,29268,Subscriber,1993,Male
1,385,1/25/20,10:11:16 PM,1/25/20,10:17:42 PM,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,29281,Subscriber,1980,Male
1,508,1/25/20,10:12:31 PM,1/25/20,10:21:00 PM,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3213,Van Vorst Park,40.71848892,-74.04772663,29484,Customer,1981,Male
1,540,1/25/20,10:15:57 PM,1/25/20,10:24:58 PM,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,26233,Customer,1991,Unknown
1,522,1/25/20,10:16:17 PM,1/25/20,10:24:59 PM,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,29572,Customer,1990,Female
1,291,1/25/20,10:25:15 PM,1/25/20,10:30:07 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26172,Subscriber,1979,Female
1,345,1/25/20,10:26:47 PM,1/25/20,10:32:33 PM,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,29235,Subscriber,1983,Male
1,468,1/25/20,10:33:03 PM,1/25/20,10:40:52 PM,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,29472,Subscriber,1982,Male
1,458,1/25/20,10:33:07 PM,1/25/20,10:40:45 PM,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,29533,Subscriber,1981,Female
1,427,1/25/20,10:34:11 PM,1/25/20,10:41:19 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,26234,Subscriber,1990,Male
1,579,1/25/20,10:34:48 PM,1/25/20,10:44:27 PM,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29572,Customer,1998,Male
1,1929,1/25/20,10:37:50 PM,1/25/20,11:09:59 PM,3192,Liberty Light Rail,40.7112423,-74.0557013,3206,Hilltop,40.7311689,-74.0575736,26179,Subscriber,1984,Male
1,308,1/25/20,10:41:38 PM,1/25/20,10:46:47 PM,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,26257,Subscriber,1986,Male
1,349,1/25/20,10:45:15 PM,1/25/20,10:51:04 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26223,Subscriber,1985,Female
1,141,1/25/20,10:50:22 PM,1/25/20,10:52:43 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29235,Subscriber,1986,Male
1,421,1/25/20,10:52:36 PM,1/25/20,10:59:37 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,29508,Subscriber,1964,Female
1,414,1/25/20,10:52:38 PM,1/25/20,10:59:33 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,26203,Subscriber,1963,Male
1,274,1/25/20,10:54:44 PM,1/25/20,10:59:18 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26257,Subscriber,1983,Male
1,270,1/25/20,11:01:57 PM,1/25/20,11:06:27 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26250,Subscriber,1989,Unknown
1,495,1/25/20,11:12:26 PM,1/25/20,11:20:41 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,29601,Subscriber,1971,Male
1,483,1/25/20,11:12:38 PM,1/25/20,11:20:41 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,26227,Subscriber,1976,Female
1,279,1/25/20,11:15:58 PM,1/25/20,11:20:37 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29503,Subscriber,1979,Male
1,449,1/25/20,11:18:56 PM,1/25/20,11:26:26 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,26266,Subscriber,1992,Female
1,358,1/25/20,11:20:28 PM,1/25/20,11:26:26 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29239,Subscriber,1988,Male
1,659,1/25/20,11:21:21 PM,1/25/20,11:32:20 PM,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,29519,Subscriber,1995,Female
1,337,1/25/20,11:24:41 PM,1/25/20,11:30:19 PM,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,29575,Subscriber,1992,Male
1,210,1/25/20,11:33:31 PM,1/25/20,11:37:02 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26198,Subscriber,1987,Male
1,239,1/25/20,11:37:22 PM,1/25/20,11:41:22 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29521,Subscriber,1979,Male
1,421,1/25/20,11:38:50 PM,1/25/20,11:45:52 PM,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,29510,Subscriber,1992,Male
1,693,1/25/20,11:44:10 PM,1/25/20,11:55:44 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,29471,Subscriber,1994,Female
1,190,1/25/20,11:49:32 PM,1/25/20,11:52:42 PM,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,29540,Subscriber,1989,Male
1,266,1/25/20,11:53:52 PM,1/25/20,11:58:18 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29672,Subscriber,1980,Female
1,295,1/25/20,11:57:12 PM,1/26/20,12:02:07 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,29217,Subscriber,1988,Male
1,105,1/26/20,12:01:52 AM,1/26/20,12:03:37 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,29212,Subscriber,1991,Male
1,1002,1/26/20,12:04:25 AM,1/26/20,12:21:08 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,29223,Subscriber,1995,Female
1,94,1/26/20,12:05:05 AM,1/26/20,12:06:39 AM,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,29217,Customer,1990,Male
1,375,1/26/20,12:29:45 AM,1/26/20,12:36:00 AM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26207,Subscriber,1988,Male
1,223,1/26/20,12:31:09 AM,1/26/20,12:34:52 AM,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29624,Subscriber,1977,Male
1,309,1/26/20,12:43:24 AM,1/26/20,12:48:34 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,29573,Subscriber,1975,Male
1,378,1/26/20,12:44:28 AM,1/26/20,12:50:46 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,29452,Subscriber,1981,Male
1,319,1/26/20,12:49:24 AM,1/26/20,12:54:43 AM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29281,Subscriber,1977,Male
1,388,1/26/20,12:52:21 AM,1/26/20,12:58:49 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,29572,Subscriber,1988,Male
1,664,1/26/20,12:54:26 AM,1/26/20,1:05:30 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,29611,Customer,1998,Male
1,398,1/26/20,12:57:40 AM,1/26/20,1:04:18 AM,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,29533,Customer,1991,Unknown
1,379,1/26/20,12:57:53 AM,1/26/20,1:04:13 AM,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,29472,Customer,1990,Female
1,439,1/26/20,12:58:35 AM,1/26/20,1:05:54 AM,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26195,Customer,1998,Female
1,7813,1/26/20,1:04:30 AM,1/26/20,3:14:43 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,29209,Customer,1969,Unknown
1,393,1/26/20,1:14:57 AM,1/26/20,1:21:31 AM,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,26264,Subscriber,1969,Male
1,228,1/26/20,1:25:15 AM,1/26/20,1:29:04 AM,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26285,Subscriber,1991,Male
1,436,1/26/20,1:37:43 AM,1/26/20,1:44:59 AM,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,29247,Subscriber,1989,Male
1,246,1/26/20,1:49:40 AM,1/26/20,1:53:47 AM,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,29277,Subscriber,1972,Male
1,327,1/26/20,1:57:31 AM,1/26/20,2:02:59 AM,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,29450,Subscriber,1980,Male
1,571,1/26/20,2:33:14 AM,1/26/20,2:42:46 AM,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,29295,Customer,1969,Unknown
1,308,1/26/20,2:56:11 AM,1/26/20,3:01:20 AM,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,26286,Subscriber,1986,Male
1,338,1/26/20,3:01:02 AM,1/26/20,3:06:40 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29660,Subscriber,1986,Male
1,755,1/26/20,3:27:37 AM,1/26/20,3:40:12 AM,3481,York St,40.71649,-74.04105,3268,Lafayette Park,40.71346383,-74.06285852,29265,Customer,1995,Male
1,399,1/26/20,4:10:03 AM,1/26/20,4:16:43 AM,3186,Grove St PATH,40.71958612,-74.04311746,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,29448,Subscriber,1984,Male
1,585,1/26/20,4:17:38 AM,1/26/20,4:27:24 AM,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,29658,Subscriber,1998,Male
1,152,1/26/20,5:16:49 AM,1/26/20,5:19:22 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26190,Subscriber,1992,Male
1,151,1/26/20,5:52:48 AM,1/26/20,5:55:19 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26277,Subscriber,1967,Male
1,443,1/26/20,6:06:47 AM,1/26/20,6:14:11 AM,3481,York St,40.71649,-74.04105,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29475,Subscriber,1962,Male
1,184,1/26/20,6:32:38 AM,1/26/20,6:35:42 AM,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,26316,Subscriber,1965,Male
1,149,1/26/20,6:41:15 AM,1/26/20,6:43:45 AM,3678,Fairmount Ave,40.72572614,-74.07195926,3194,McGinley Square,40.72533993,-74.06762213,29234,Customer,1969,Unknown
1,711,1/26/20,6:42:16 AM,1/26/20,6:54:07 AM,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,29482,Subscriber,1977,Male
1,898,1/26/20,6:42:16 AM,1/26/20,6:57:15 AM,3694,Jackson Square,40.71113,-74.0789,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29587,Subscriber,1977,Male
1,543,1/26/20,6:53:55 AM,1/26/20,7:02:58 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3276,Marin Light Rail,40.71458404,-74.04281706,29495,Customer,1969,Unknown
1,328,1/26/20,7:35:29 AM,1/26/20,7:40:58 AM,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,29634,Subscriber,1989,Female
1,144,1/26/20,7:43:12 AM,1/26/20,7:45:37 AM,3209,Brunswick St,40.7241765,-74.0506564,3279,Dixon Mills,40.72163014,-74.04996783,29490,Subscriber,1981,Male
1,461,1/26/20,7:45:37 AM,1/26/20,7:53:19 AM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29540,Subscriber,1988,Male
1,433,1/26/20,7:46:11 AM,1/26/20,7:53:24 AM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29486,Subscriber,1964,Male
1,374,1/26/20,7:48:31 AM,1/26/20,7:54:46 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,29243,Subscriber,1988,Male
1,345,1/26/20,7:48:39 AM,1/26/20,7:54:25 AM,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,26156,Subscriber,1968,Male
1,224,1/26/20,7:55:05 AM,1/26/20,7:58:50 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517768,-74.03768331,29475,Subscriber,1962,Male
1,484,1/26/20,7:55:13 AM,1/26/20,8:03:17 AM,3191,Union St,40.7182113,-74.0836394,3678,Fairmount Ave,40.72572614,-74.07195926,29511,Subscriber,1971,Female
1,476,1/26/20,8:01:04 AM,1/26/20,8:09:01 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26227,Subscriber,1993,Female
1,259,1/26/20,8:03:54 AM,1/26/20,8:08:14 AM,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26210,Subscriber,1980,Male
1,338,1/26/20,8:09:44 AM,1/26/20,8:15:22 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,29484,Subscriber,1977,Male
1,405,1/26/20,8:19:08 AM,1/26/20,8:25:54 AM,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,26152,Subscriber,1983,Male
1,119,1/26/20,8:23:39 AM,1/26/20,8:25:38 AM,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,29229,Subscriber,1962,Male
1,145,1/26/20,8:24:44 AM,1/26/20,8:27:09 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29490,Subscriber,1981,Male
1,225,1/26/20,8:32:08 AM,1/26/20,8:35:54 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29577,Subscriber,1974,Female
1,132,1/26/20,8:32:39 AM,1/26/20,8:34:51 AM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29243,Subscriber,1962,Female
1,806,1/26/20,8:33:00 AM,1/26/20,8:46:26 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,29476,Subscriber,1991,Female
1,231,1/26/20,8:34:11 AM,1/26/20,8:38:02 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29446,Subscriber,1988,Male
1,257,1/26/20,8:35:58 AM,1/26/20,8:40:15 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29502,Subscriber,1991,Male
1,122,1/26/20,8:36:24 AM,1/26/20,8:38:26 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,29209,Subscriber,1982,Male
1,419,1/26/20,8:37:07 AM,1/26/20,8:44:07 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26266,Subscriber,1981,Male
1,280,1/26/20,8:39:28 AM,1/26/20,8:44:09 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29495,Subscriber,1987,Male
1,277,1/26/20,8:40:44 AM,1/26/20,8:45:21 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,29295,Subscriber,1996,Male
1,259,1/26/20,8:43:12 AM,1/26/20,8:47:31 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,29459,Subscriber,1988,Female
1,312,1/26/20,8:45:51 AM,1/26/20,8:51:04 AM,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,29554,Subscriber,1985,Male
1,194,1/26/20,8:48:13 AM,1/26/20,8:51:27 AM,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,29549,Subscriber,1964,Female
1,198,1/26/20,8:50:14 AM,1/26/20,8:53:33 AM,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,26235,Subscriber,1982,Male
1,207,1/26/20,8:51:46 AM,1/26/20,8:55:14 AM,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,26158,Subscriber,1969,Unknown
1,364,1/26/20,8:54:22 AM,1/26/20,9:00:27 AM,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,29514,Subscriber,1988,Male
1,462,1/26/20,8:56:01 AM,1/26/20,9:03:44 AM,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,26314,Subscriber,1989,Female
1,207,1/26/20,8:57:37 AM,1/26/20,9:01:05 AM,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,26190,Subscriber,1964,Female
1,143,1/26/20,9:02:33 AM,1/26/20,9:04:57 AM,3185,City Hall,40.7177325,-74.043845,3483,Montgomery St,40.71942,-74.05099,29217,Subscriber,1982,Male
1,470,1/26/20,9:02:55 AM,1/26/20,9:10:46 AM,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,29209,Subscriber,1987,Male
1,214,1/26/20,9:03:19 AM,1/26/20,9:06:53 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,29549,Subscriber,1985,Female
1,349,1/26/20,9:03:55 AM,1/26/20,9:09:44 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,29572,Subscriber,1994,Male
1,300,1/26/20,9:11:23 AM,1/26/20,9:16:23 AM,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,29550,Subscriber,1973,Female
1,275,1/26/20,9:11:54 AM,1/26/20,9:16:29 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29503,Subscriber,1979,Male
1,543,1/26/20,9:12:13 AM,1/26/20,9:21:16 AM,3483,Montgomery St,40.71942,-74.05099,3185,City Hall,40.7177325,-74.043845,29217,Subscriber,1982,Male
1,399,1/26/20,9:15:23 AM,1/26/20,9:22:02 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3639,Harborside,40.7192517,-74.034234,29549,Subscriber,1985,Female
1,603,1/26/20,9:17:42 AM,1/26/20,9:27:45 AM,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,26233,Customer,1969,Unknown
1,167,1/26/20,9:18:03 AM,1/26/20,9:20:51 AM,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29482,Subscriber,1981,Male
1,299,1/26/20,9:19:28 AM,1/26/20,9:24:28 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,29236,Subscriber,1989,Female
1,234,1/26/20,9:20:44 AM,1/26/20,9:24:38 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29521,Subscriber,1989,Male
1,486,1/26/20,9:22:09 AM,1/26/20,9:30:15 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,29601,Customer,1995,Female
1,2775,1/26/20,9:22:57 AM,1/26/20,10:09:13 AM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29680,Subscriber,1994,Male
1,487,1/26/20,9:25:28 AM,1/26/20,9:33:36 AM,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,29226,Subscriber,1975,Male
1,226,1/26/20,9:25:43 AM,1/26/20,9:29:30 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3639,Harborside,40.7192517,-74.034234,29209,Subscriber,1973,Male
1,245,1/26/20,9:26:23 AM,1/26/20,9:30:28 AM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29554,Subscriber,1994,Female
1,282,1/26/20,9:27:28 AM,1/26/20,9:32:10 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29447,Subscriber,1992,Male
1,229,1/26/20,9:36:57 AM,1/26/20,9:40:47 AM,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29595,Subscriber,1990,Male
1,184,1/26/20,9:37:02 AM,1/26/20,9:40:07 AM,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,29461,Subscriber,1987,Male
1,350,1/26/20,9:43:45 AM,1/26/20,9:49:36 AM,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,29281,Subscriber,1966,Male
1,176,1/26/20,9:44:11 AM,1/26/20,9:47:08 AM,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,29461,Subscriber,1987,Male
1,1736,1/26/20,9:44:53 AM,1/26/20,10:13:49 AM,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,29554,Subscriber,1959,Male
1,102,1/26/20,9:49:10 AM,1/26/20,9:50:53 AM,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,29217,Subscriber,1977,Female
1,358,1/26/20,9:52:00 AM,1/26/20,9:57:59 AM,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,29652,Customer,1991,Male
1,313,1/26/20,9:54:57 AM,1/26/20,10:00:10 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29263,Subscriber,1989,Male
1,169,1/26/20,9:56:34 AM,1/26/20,9:59:24 AM,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29502,Subscriber,1974,Female
1,152,1/26/20,9:56:37 AM,1/26/20,9:59:10 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29483,Subscriber,1991,Male
1,152,1/26/20,9:56:38 AM,1/26/20,9:59:10 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26316,Subscriber,1987,Female
1,400,1/26/20,9:56:41 AM,1/26/20,10:03:22 AM,3275,Columbus Drive,40.7183552,-74.03891444,3279,Dixon Mills,40.72163014,-74.04996783,26247,Subscriber,1985,Male
1,1725,1/26/20,9:56:51 AM,1/26/20,10:25:37 AM,3193,Lincoln Park,40.7246051,-74.07840595,3213,Van Vorst Park,40.71848892,-74.04772663,29512,Subscriber,1978,Male
1,334,1/26/20,10:01:47 AM,1/26/20,10:07:22 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,29592,Subscriber,1985,Female
1,427,1/26/20,10:02:13 AM,1/26/20,10:09:21 AM,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,26278,Subscriber,1985,Male
1,325,1/26/20,10:02:20 AM,1/26/20,10:07:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3279,Dixon Mills,40.72163014,-74.04996783,26235,Subscriber,1982,Male
1,99,1/26/20,10:04:02 AM,1/26/20,10:05:42 AM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29572,Subscriber,1960,Male
1,445,1/26/20,10:04:43 AM,1/26/20,10:12:09 AM,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,29511,Subscriber,1970,Male
1,327,1/26/20,10:05:05 AM,1/26/20,10:10:33 AM,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,29295,Subscriber,1996,Male
1,687,1/26/20,10:06:33 AM,1/26/20,10:18:00 AM,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,29250,Subscriber,1987,Male
1,766,1/26/20,10:06:38 AM,1/26/20,10:19:25 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3275,Columbus Drive,40.7183552,-74.03891444,29540,Subscriber,1988,Male
1,968,1/26/20,10:07:37 AM,1/26/20,10:23:45 AM,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,29597,Subscriber,1989,Male
1,775,1/26/20,10:07:50 AM,1/26/20,10:20:45 AM,3639,Harborside,40.7192517,-74.034234,3205,JC Medical Center,40.71653978,-74.04963791,26309,Subscriber,1991,Male
1,684,1/26/20,10:10:05 AM,1/26/20,10:21:29 AM,3198,Heights Elevator,40.74871595,-74.0404433,3212,Christ Hospital,40.73478582,-74.05044364,26175,Subscriber,1973,Female
1,435,1/26/20,10:10:15 AM,1/26/20,10:17:30 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3269,Brunswick & 6th,40.72601173,-74.05038893,29664,Subscriber,1980,Male
1,589,1/26/20,10:13:04 AM,1/26/20,10:22:54 AM,3273,Manila & 1st,40.72165072,-74.04288411,3184,Paulus Hook,40.7141454,-74.0335519,29236,Customer,1969,Unknown
1,225,1/26/20,10:14:09 AM,1/26/20,10:17:54 AM,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29498,Subscriber,1961,Female
1,222,1/26/20,10:14:58 AM,1/26/20,10:18:41 AM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29503,Subscriber,1964,Female
